IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
141.147.168.3,443,true,0%,HTTPing,233ms,未测速,141.147.168.3,IPv4,141.147.168.3,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.32.52.204,443,true,0%,HTTPing,235ms,未测速,2401:c080:1000:299a:5400:6ff:fe51:7f02,IPv6,45.32.52.204,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.76.222.52,8443,true,0%,HTTPing,235ms,未测速,2401:c080:1000:2a0e:5400:6ff:fe38:fa1c,IPv6,45.76.222.52,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
74.222.12.215,443,true,0%,HTTPing,235ms,未测速,2607:fa98:4000:7::30,IPv6,74.222.12.215,NRT,JP,Asia Pacific,Tokyo,AS22439,"Perfect International, Inc",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
198.13.43.34,443,true,0%,HTTPing,237ms,未测速,2401:c080:1000:2d60:5400:6ff:fe22:f6de,IPv6,198.13.43.34,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
3.112.67.101,443,true,0%,HTTPing,237ms,未测速,2406:da14:3c:b000:9324:b2f8:cb38:6341,IPv6,3.112.67.101,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.216.65,443,true,0%,HTTPing,237ms,未测速,2001:19f0:7001:2cd4:5400:4ff:fe7d:54c6,IPv6,45.76.216.65,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
185.195.66.47,443,true,0%,HTTPing,238ms,未测速,2a03:f80:81:dd63::1,IPv6,185.195.66.47,NRT,JP,Asia Pacific,Tokyo,AS9009,M247 Europe SRL,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
193.123.160.110,443,true,0%,HTTPing,239ms,未测速,2603:c021:8018:ba00:0:8aff:be24:89dd,IPv6,193.123.160.110,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
141.147.176.154,443,true,0%,HTTPing,241ms,未测速,2603:c021:8006:ae10:0:13b2:10b7:df6b,IPv6,141.147.176.154,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.206.46,443,true,0%,HTTPing,243ms,未测速,2401:c080:1000:186e:5400:6ff:fe1d:82fd,IPv6,45.76.206.46,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
141.147.162.33,443,true,0%,HTTPing,243ms,未测速,141.147.162.33,IPv4,141.147.162.33,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
167.179.106.168,443,true,0%,HTTPing,243ms,未测速,2401:c080:1000:144e:5400:6ff:fe26:ca1a,IPv6,167.179.106.168,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
161.33.135.140,443,true,0%,HTTPing,244ms,未测速,2603:c021:801f:11a1:0:6d34:1434:c832,IPv6,161.33.135.140,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
176.97.73.228,443,true,0%,HTTPing,245ms,未测速,176.97.73.228,IPv4,176.97.73.228,NRT,JP,Asia Pacific,Tokyo,AS9009,M247 Europe SRL,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
207.148.95.173,443,true,0%,HTTPing,246ms,未测速,2401:c080:1000:15f9:5400:6ff:fe61:d4b0,IPv6,207.148.95.173,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
131.186.41.103,443,true,0%,HTTPing,246ms,未测速,2603:c021:801f:6b00:0:e211:b1e3:68b8,IPv6,131.186.41.103,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.32.248.233,443,true,0%,HTTPing,246ms,未测速,2401:c080:1000:3cc6:5400:6ff:fe86:86cf,IPv6,45.32.248.233,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
13.114.50.138,8443,true,0%,HTTPing,248ms,未测速,2406:da14:1b08:6600:5748:7401:35:44a4,IPv6,13.114.50.138,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
161.33.172.160,443,true,0%,HTTPing,249ms,未测速,2603:c021:8017:b600:0:c634:94ab:57e,IPv6,161.33.172.160,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.208.253,443,true,0%,HTTPing,249ms,未测速,2001:19f0:7001:3ec3:5400:6ff:fe09:ef0d,IPv6,45.76.208.253,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
158.101.143.19,443,true,0%,HTTPing,250ms,未测速,2603:c021:8013:2700:1a90:7b03:164f:58a4,IPv6,158.101.143.19,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
138.2.25.230,443,true,0%,HTTPing,252ms,未测速,2603:c021:8024:4c00:0:93ff:506c:4617,IPv6,138.2.25.230,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
13.193.215.10,443,true,0%,HTTPing,252ms,未测速,2406:da14:5:400:95de:e517:6b2:85ff,IPv6,13.193.215.10,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
202.182.97.156,443,true,0%,HTTPing,254ms,未测速,2401:c080:1000:25b5:5400:6ff:fe42:4f6c,IPv6,202.182.97.156,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.198.248,443,true,0%,HTTPing,254ms,未测速,2001:19f0:7001:ac1:5400:4ff:fe39:38a4,IPv6,45.76.198.248,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
161.33.205.231,443,true,0%,HTTPing,255ms,未测速,2603:c021:8024:4c00:0:93ff:506c:4617,IPv6,161.33.205.231,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
13.115.139.162,443,true,0%,HTTPing,255ms,未测速,2406:da14:3c:b000:d5b3:7b4b:fa55:fefc,IPv6,13.115.139.162,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
141.147.174.243,443,true,0%,HTTPing,262ms,未测速,2603:c021:8007:93ee:16f6:3c5:748b:3594,IPv6,141.147.174.243,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
141.11.138.218,443,true,0%,HTTPing,262ms,未测速,2a12:bec0:164:118e::,IPv6,141.11.138.218,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
3.112.195.202,443,true,0%,HTTPing,268ms,未测速,2406:da14:d6c:6900:f076:53b5:1561:bc07,IPv6,3.112.195.202,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
118.25.185.127,8443,true,0%,HTTPing,274ms,未测速,212.107.30.203,IPv4,118.25.185.127,NRT,JP,Asia Pacific,Tokyo,AS41378,Kirino LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
54.92.75.254,443,true,0%,HTTPing,274ms,未测速,2406:da14:3a9:3000:3766:e89:925d:ecb5,IPv6,54.92.75.254,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
153.121.51.228,443,true,0%,HTTPing,274ms,未测速,2001:e42:102:1107:153:121:51:228,IPv6,153.121.51.228,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
160.16.123.110,443,true,0%,HTTPing,276ms,未测速,160.16.123.110,IPv4,160.16.123.110,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
13.114.101.22,443,true,0%,HTTPing,276ms,未测速,2406:da14:3c:b000:c306:cea:d656:401,IPv6,13.114.101.22,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
18.179.10.27,8443,true,0%,HTTPing,276ms,未测速,2406:da14:9d2:c900:e53a:33b7:5cc9:2081,IPv6,18.179.10.27,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
14.137.235.40,443,true,0%,HTTPing,281ms,未测速,2401:ce20:c:efe:a4af:d4d8:c4f4:9b15,IPv6,14.137.235.40,NRT,JP,Asia Pacific,Tokyo,AS2497,Internet Initiative Japan Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
157.254.198.27,443,true,0%,HTTPing,287ms,未测速,2001:470:23:95a::2,IPv6,157.254.198.27,NRT,JP,Asia Pacific,Tokyo,AS6939,Hurricane Electric LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
198.13.33.64,443,true,0%,HTTPing,307ms,未测速,2401:c080:1000:4c73:5400:6ff:fe6f:7112,IPv6,198.13.33.64,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
129.225.147.112,443,true,0%,HTTPing,322ms,未测速,2603:c023:0:90ee:0:31b0:f591:f7bd,IPv6,129.225.147.112,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
138.2.41.8,443,true,0%,HTTPing,327ms,未测速,2603:c023:b:6d00:0:ed20:385d:465c,IPv6,138.2.41.8,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
141.11.138.72,8443,true,0%,HTTPing,329ms,未测速,2a12:bec0:164:12aa::,IPv6,141.11.138.72,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.32.38.133,443,true,0%,HTTPing,331ms,未测速,2001:19f0:7002:460:5400:6ff:fe68:bca4,IPv6,45.32.38.133,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085223.000
152.70.86.199,443,true,0%,HTTPing,332ms,未测速,2603:c023:c:5a75:b769:eb78:3d8f:6c55,IPv6,152.70.86.199,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
103.47.186.75,443,true,0%,HTTPing,333ms,未测速,2a14:640:1:97c5::1,IPv6,103.47.186.75,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.110.97.200,443,true,0%,HTTPing,333ms,未测速,2a09:bac5:42f2:174b::252:9f,IPv6,64.110.97.200,KIX,JP,Asia Pacific,Osaka,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085221.000
84.247.152.29,8443,true,0%,HTTPing,336ms,未测速,2400:d320:2320:2413::1,IPv6,84.247.152.29,NRT,JP,Asia Pacific,Tokyo,AS141995,Contabo Asia Private Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
150.251.158.69,443,true,0%,HTTPing,338ms,未测速,150.251.158.69,IPv4,150.251.158.69,NRT,JP,Asia Pacific,Tokyo,AS26383,Baxet Group Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
5.104.83.202,443,true,0%,HTTPing,338ms,未测速,2400:d320:2326:9399::1,IPv6,5.104.83.202,NRT,JP,Asia Pacific,Tokyo,AS141995,Contabo Asia Private Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
140.83.87.85,443,true,0%,HTTPing,340ms,未测速,2603:c023:0:c12:2551:1093:fd21:33c6,IPv6,140.83.87.85,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
172.233.64.181,8443,true,0%,HTTPing,340ms,未测速,2400:8905::2000:82ff:fe8f:39df,IPv6,172.233.64.181,KIX,JP,Asia Pacific,Osaka,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
132.226.10.72,2083,true,0%,HTTPing,340ms,未测速,2603:c021:8005:fbee:0:10a2:5590:56f1,IPv6,132.226.10.72,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
137.220.225.111,443,true,0%,HTTPing,341ms,未测速,137.220.225.56,IPv4,137.220.225.111,NRT,JP,Asia Pacific,Tokyo,AS152194,CTG Server Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.11.1.4,443,true,0%,HTTPing,341ms,未测速,2a02:6ea0:d32f::4187:bfcd,IPv6,45.11.1.4,NRT,JP,Asia Pacific,Tokyo,AS60068,Datacamp Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
161.33.29.51,443,true,0%,HTTPing,348ms,未测速,2603:c023:8:9000:133c:e491:c918:5765,IPv6,161.33.29.51,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
141.147.152.9,443,true,0%,HTTPing,349ms,未测速,2a09:bac1:3b00::2ff:58,IPv6,141.147.152.9,KIX,JP,Asia Pacific,Osaka,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085221.000
168.138.52.221,443,true,0%,HTTPing,351ms,未测速,2603:c023:8:9000:133c:e491:c918:5765,IPv6,168.138.52.221,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
148.135.183.33,443,true,0%,HTTPing,351ms,未测速,2a0f:1cc6:b222:1:eb5b:ce75:aa75:53c6,IPv6,148.135.183.33,NRT,JP,Asia Pacific,Tokyo,AS197196,Panstar Cloud Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
141.11.138.102,443,true,0%,HTTPing,352ms,未测速,2a12:bec0:164:1275::,IPv6,141.11.138.102,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
161.33.4.103,443,true,0%,HTTPing,353ms,未测速,2603:c023:8:9000:133c:e491:c918:5765,IPv6,161.33.4.103,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
138.2.49.113,2053,true,0%,HTTPing,355ms,未测速,2603:c023:c:8011:0:58bb:d109:e1ba,IPv6,138.2.49.113,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
217.142.225.47,443,true,0%,HTTPing,355ms,未测速,2a09:bac5:42f1:1e14::2ff:92,IPv6,217.142.225.47,KIX,JP,Asia Pacific,Osaka,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085222.000
217.142.226.36,443,true,0%,HTTPing,358ms,未测速,2603:c023:17:520:0:ba76:421d:d6e7,IPv6,217.142.226.36,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
138.2.44.32,443,true,0%,HTTPing,360ms,未测速,2603:c023:6:1720:6ab6:c3fd:704b:4111,IPv6,138.2.44.32,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
152.69.199.75,443,true,0%,HTTPing,361ms,未测速,2603:c023:12:747e:0:6487:7c1d:429,IPv6,152.69.199.75,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
18.166.216.113,443,true,0%,HTTPing,362ms,未测速,2406:da14:1316:c300:bd92:9b12:cd97:a801,IPv6,18.166.216.113,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
172.104.81.253,443,true,0%,HTTPing,364ms,未测速,2400:8902::f03c:91ff:fe69:2968,IPv6,172.104.81.253,NRT,JP,Asia Pacific,Tokyo,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
138.2.52.152,443,true,0%,HTTPing,367ms,未测速,138.2.52.152,IPv4,138.2.52.152,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
138.2.52.92,443,true,0%,HTTPing,370ms,未测速,2603:c023:8:9000:133c:e491:c918:5765,IPv6,138.2.52.92,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.39.250,443,true,0%,HTTPing,371ms,未测速,2401:c080:3800:21d5:5400:6ff:fe73:5402,IPv6,64.176.39.250,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
212.135.215.72,443,true,0%,HTTPing,371ms,未测速,2a13:edc0:25:45::a,IPv6,212.135.215.72,NRT,JP,Asia Pacific,Tokyo,AS216211,Cyberverse LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
5.104.86.1,443,true,0%,HTTPing,372ms,未测速,2400:d320:2331:6946::1,IPv6,5.104.86.1,NRT,JP,Asia Pacific,Tokyo,AS141995,Contabo Asia Private Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
64.176.62.21,443,true,0%,HTTPing,374ms,未测速,2401:c080:3800:2c6f:5400:5ff:fee0:5f22,IPv6,64.176.62.21,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.53.80.44,443,true,0%,HTTPing,375ms,未测速,2a14:640:1:c46::1,IPv6,103.53.80.44,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
172.233.93.39,443,true,0%,HTTPing,376ms,未测速,2400:8905::f03c:94ff:fee5:748a,IPv6,172.233.93.39,KIX,JP,Asia Pacific,Osaka,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
64.176.60.226,443,true,0%,HTTPing,377ms,未测速,2401:c080:3800:3aba:5400:6ff:fe9a:2d3f,IPv6,64.176.60.226,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
216.195.204.29,443,true,0%,HTTPing,379ms,未测速,216.195.204.29,IPv4,216.195.204.29,NRT,JP,Asia Pacific,Tokyo,AS138997,Eons Data Communications Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
141.11.138.202,8443,true,0%,HTTPing,386ms,未测速,2a12:bec0:164:12b9::,IPv6,141.11.138.202,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
15.168.27.230,443,true,0%,HTTPing,395ms,未测速,15.168.27.230,IPv4,15.168.27.230,KIX,JP,Asia Pacific,Osaka,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
152.69.200.164,443,true,0%,HTTPing,400ms,未测速,2a09:bac1:3b60::252:9b,IPv6,152.69.200.164,KIX,JP,Asia Pacific,Osaka,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085222.000
140.83.37.2,443,true,0%,HTTPing,403ms,未测速,2603:c021:8006:f500:75a1:a79:cbe4:779,IPv6,140.83.37.2,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.192.243.176,443,true,0%,HTTPing,405ms,未测速,2602:f3f2:c6:a00b:324a:3857:8acc:9602,IPv6,45.192.243.176,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.110.101.181,443,true,0%,HTTPing,405ms,未测速,2603:c023:14:5e01:0:3a16:9102:dd57,IPv6,64.110.101.181,KIX,JP,Asia Pacific,Osaka,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
35.74.168.128,443,true,0%,HTTPing,407ms,未测速,2406:da14:db1:5500:bae7:20a1:38ad:1d98,IPv6,35.74.168.128,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085223.000
172.237.12.70,443,true,0%,HTTPing,408ms,未测速,2600:3c18::2000:53ff:fea2:1833,IPv6,172.237.12.70,NRT,JP,Asia Pacific,Tokyo,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.34.130,443,true,0%,HTTPing,408ms,未测速,2401:c080:3800:350d:5400:6ff:fe72:3a6a,IPv6,64.176.34.130,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.35.237,443,true,0%,HTTPing,409ms,未测速,2401:c080:3800:26a3:5400:6ff:fe08:ba27,IPv6,64.176.35.237,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
139.162.96.110,443,true,0%,HTTPing,411ms,未测速,139.162.96.110,IPv4,139.162.96.110,NRT,JP,Asia Pacific,Tokyo,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
172.237.7.216,443,true,0%,HTTPing,412ms,未测速,2600:3c18::2000:c3ff:fe21:45bb,IPv6,172.237.7.216,NRT,JP,Asia Pacific,Tokyo,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.54.102,443,true,0%,HTTPing,417ms,未测速,64.176.54.102,IPv4,64.176.54.102,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.54.200,443,true,0%,HTTPing,420ms,未测速,2401:c080:3800:35d9:5400:6ff:fe58:a48d,IPv6,64.176.54.200,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.176.41.21,443,true,0%,HTTPing,422ms,未测速,64.176.41.21,IPv4,64.176.41.21,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
64.176.62.94,443,true,0%,HTTPing,424ms,未测速,64.176.62.94,IPv4,64.176.62.94,KIX,JP,Asia Pacific,Osaka,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
161.248.254.27,443,true,0%,HTTPing,425ms,未测速,2606:6680:60:1::fd69:1327,IPv6,161.248.254.27,NRT,JP,Asia Pacific,Tokyo,AS136557,Host Universal Pty Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
137.220.225.56,443,true,0%,HTTPing,426ms,未测速,137.220.225.56,IPv4,137.220.225.56,NRT,JP,Asia Pacific,Tokyo,AS152194,CTG Server Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
