IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
107.173.202.209,443,true,0%,HTTPing,474ms,未测速,107.173.202.209,IPv4,107.173.202.209,BUF,US,North America,Buffalo,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
185.92.181.121,2083,true,0%,HTTPing,474ms,未测速,2a13:7c00:8:2:f816:3eff:fe97:a910,IPv6,185.92.181.121,MCI,US,North America,Kansas City,AS56971,Cgi Global Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
134.122.0.192,443,true,0%,HTTPing,475ms,未测速,2604:a880:800:14:0:2:ef16:d000,IPv6,134.122.0.192,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
205.196.81.159,443,true,0%,HTTPing,475ms,未测速,2604:240:1:4::31,IPv6,205.196.81.159,MIA,US,North America,Miami,AS33724,VOLICO,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.232,2053,true,0%,HTTPing,475ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.232,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
155.94.173.121,443,true,0%,HTTPing,475ms,未测速,155.94.173.121,IPv4,155.94.173.121,DFW,US,North America,Dallas,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
205.196.83.118,8443,true,0%,HTTPing,475ms,未测速,2604:240:1:5::6a,IPv6,205.196.83.118,MIA,US,North America,Miami,AS33724,VOLICO,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
142.248.218.243,2053,true,0%,HTTPing,475ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.243,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
107.172.32.207,443,true,0%,HTTPing,475ms,未测速,107.172.32.207,IPv4,107.172.32.207,ORD,US,North America,Chicago,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
129.158.215.178,8443,true,0%,HTTPing,476ms,未测速,2603:c020:4023:747e:0:3e0b:383b:cdc3,IPv6,129.158.215.178,IAD,US,North America,Ashburn,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
40.116.88.35,443,true,0%,HTTPing,476ms,未测速,40.116.88.35,IPv4,40.116.88.35,ORD,US,North America,Chicago,AS8075,Microsoft Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
107.172.201.15,8443,true,0%,HTTPing,476ms,未测速,107.172.201.15,IPv4,107.172.201.15,DFW,US,North America,Dallas,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
172.245.88.101,8443,true,0%,HTTPing,476ms,未测速,172.245.88.101,IPv4,172.245.88.101,BUF,US,North America,Buffalo,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.199,2053,true,0%,HTTPing,476ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.199,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
107.175.132.4,443,true,0%,HTTPing,477ms,未测速,107.175.132.4,IPv4,107.175.132.4,BUF,US,North America,Buffalo,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
152.236.5.12,8443,true,0%,HTTPing,477ms,未测速,152.236.5.12,IPv4,152.236.5.12,IAD,US,North America,Ashburn,AS396356,Latitude.sh,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
45.158.127.48,443,true,0%,HTTPing,477ms,未测速,45.158.127.48,IPv4,45.158.127.48,PDX,US,North America,Portland,AS199058,Serva One Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
129.80.221.237,443,true,0%,HTTPing,478ms,未测速,2603:c020:401e:9700:0:97e2:146d:1e01,IPv6,129.80.221.237,IAD,US,North America,Ashburn,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.64,2053,true,0%,HTTPing,478ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.64,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.154.125.237,443,true,0%,HTTPing,479ms,未测速,2607:f130:e080:3:216:3eff:fe67:f6cc,IPv6,66.154.125.237,IAD,US,North America,Ashburn,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.219.43,2053,true,0%,HTTPing,479ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.43,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
149.248.0.87,443,true,0%,HTTPing,479ms,未测速,149.248.0.87,IPv4,149.248.0.87,LAX,US,North America,Los Angeles,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
152.53.168.101,443,true,0%,HTTPing,480ms,未测速,2a0a:4cc0:2000:a62e:3852:deff:feb5:58d1,IPv6,152.53.168.101,IAD,US,North America,Ashburn,AS214996,netcup GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
31.56.178.124,8443,true,0%,HTTPing,480ms,未测速,31.56.178.124,IPv4,31.56.178.124,MCI,US,North America,Kansas City,AS56971,Cgi Global Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
77.110.122.86,8443,true,0%,HTTPing,480ms,未测速,2a01:e5c0:947d::2,IPv6,77.110.122.86,ATL,US,North America,Atlanta,AS203273,NetCrafters OU,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.49,2053,true,0%,HTTPing,480ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.49,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
205.196.83.33,8443,true,0%,HTTPing,480ms,未测速,2604:240:1:5::17,IPv6,205.196.83.33,MIA,US,North America,Miami,AS33724,VOLICO,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
134.209.175.62,443,true,0%,HTTPing,480ms,未测速,2604:a880:800:14:0:2:e387:2000,IPv6,134.209.175.62,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.247,2053,true,0%,HTTPing,481ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.247,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
152.53.38.187,443,true,0%,HTTPing,481ms,未测速,2a0a:4cc0:2000:267:9836:b3ff:fe63:e052,IPv6,152.53.38.187,IAD,US,North America,Ashburn,AS214996,netcup GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
38.175.98.171,443,true,0%,HTTPing,481ms,未测速,2a0b:4342:1a32:1ca:26a3:f0ff:fe4a:d143,IPv6,38.175.98.171,IAD,US,North America,Ashburn,AS57695,"Misaka Network, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
45.77.127.64,443,true,0%,HTTPing,481ms,未测速,2001:19f0:6000:3987:5400:6ff:fe93:b5be,IPv6,45.77.127.64,LAS,US,North America,Las Vegas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
172.245.126.104,8443,true,0%,HTTPing,481ms,未测速,172.245.126.104,IPv4,172.245.126.104,PDX,US,North America,Portland,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.120,2053,true,0%,HTTPing,481ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.120,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
152.53.31.198,443,true,0%,HTTPing,481ms,未测速,2a0a:4cc0:2000:bbe5:d898:c3ff:fe46:55a9,IPv6,152.53.31.198,IAD,US,North America,Ashburn,AS214996,netcup GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
203.88.117.6,8443,true,0%,HTTPing,481ms,未测速,203.88.117.6,IPv4,203.88.117.6,LAX,US,North America,Los Angeles,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
174.138.48.29,443,true,0%,HTTPing,482ms,未测速,2604:a880:800:14:0:2:d28:3000,IPv6,174.138.48.29,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
34.226.80.31,443,true,0%,HTTPing,482ms,未测速,2600:1f18:76a4:800:64be:6a7d:aab4:2efc,IPv6,34.226.80.31,IAD,US,North America,Ashburn,AS14618,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.154.117.245,443,true,0%,HTTPing,482ms,未测速,66.154.117.245,IPv4,66.154.117.245,ORD,US,North America,Chicago,AS7393,"CYBERCON, INC.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
81.85.77.173,8443,true,0%,HTTPing,482ms,未测速,81.85.77.173,IPv4,81.85.77.173,DFW,US,North America,Dallas,AS219399,servinga GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.141,2053,true,0%,HTTPing,482ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.141,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.235,2053,true,0%,HTTPing,482ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.235,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
13.143.176.206,8443,true,0%,HTTPing,482ms,未测速,13.143.176.206,IPv4,13.143.176.206,TLL,US,Europe,Tallinn,AS401152,"Ace Data Centers II, L.L.C.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.19,2053,true,0%,HTTPing,482ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.19,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
45.76.79.246,443,true,0%,HTTPing,483ms,未测速,2001:19f0:6001:1eb3:5400:6ff:fe5c:e7eb,IPv6,45.76.79.246,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.86,2053,true,0%,HTTPing,483ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.86,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.42.106.100,8443,true,0%,HTTPing,483ms,未测速,2001:19f0:6000:9d79:5400:6ff:fe36:5cce,IPv6,66.42.106.100,DFW,US,North America,Dallas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.154.113.127,443,true,0%,HTTPing,483ms,未测速,2605:c000:4030:b::54a:3f6c,IPv6,66.154.113.127,ORD,US,North America,Chicago,AS7393,"CYBERCON, INC.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
66.154.116.176,443,true,0%,HTTPing,483ms,未测速,66.154.116.176,IPv4,66.154.116.176,ORD,US,North America,Chicago,AS7393,"CYBERCON, INC.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
66.187.5.142,8443,true,0%,HTTPing,484ms,未测速,2606:65c0:10:1d4:53c9:6816:b206:29a6,IPv6,66.187.5.142,DFW,US,North America,Dallas,AS399804,Hostodo,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.210,2053,true,0%,HTTPing,484ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.210,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
66.154.114.113,8443,true,0%,HTTPing,484ms,未测速,2605:c000:4030:c::7a5b:3523,IPv6,66.154.114.113,ORD,US,North America,Chicago,AS7393,"CYBERCON, INC.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
113.20.0.3,443,true,0%,HTTPing,484ms,未测速,2607:f130:0:157:216:3eff:fefe:9318,IPv6,113.20.0.3,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.181,2053,true,0%,HTTPing,484ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.181,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
152.53.31.206,8443,true,0%,HTTPing,484ms,未测速,2a0a:4cc0:101:1e30:e462:84ff:fe4d:f6fb,IPv6,152.53.31.206,IAD,US,North America,Ashburn,AS214996,netcup GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.187.5.135,443,true,0%,HTTPing,485ms,未测速,2606:65c0:10:3d6:44a9:63dc:f0ea:27af,IPv6,66.187.5.135,DFW,US,North America,Dallas,AS399804,Hostodo,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
152.53.38.128,443,true,0%,HTTPing,485ms,未测速,2a0a:4cc0:2000:241:6428:6eff:fea4:262a,IPv6,152.53.38.128,IAD,US,North America,Ashburn,AS214996,netcup GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.218.25,2053,true,0%,HTTPing,485ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.25,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.7,443,true,0%,HTTPing,485ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.7,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
162.243.115.22,443,true,0%,HTTPing,485ms,未测速,162.243.115.22,IPv4,162.243.115.22,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
159.223.156.162,8443,true,0%,HTTPing,486ms,未测速,159.223.156.162,IPv4,159.223.156.162,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.217,2053,true,0%,HTTPing,486ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.217,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
45.32.65.235,443,true,0%,HTTPing,486ms,未测速,2001:19f0:6001:487d:5400:6ff:fe9c:7c14,IPv6,45.32.65.235,LAX,US,North America,Los Angeles,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
107.170.49.53,443,true,0%,HTTPing,486ms,未测速,2604:a880:0:202a::f3fa:7000,IPv6,107.170.49.53,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
207.148.23.49,443,true,0%,HTTPing,487ms,未测速,2001:19f0:1000:9f4a:5400:6ff:fe90:8e4,IPv6,207.148.23.49,EWR,US,North America,Newark,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
216.144.234.249,443,true,0%,HTTPing,487ms,未测速,216.144.234.249,IPv4,216.144.234.249,IAD,US,North America,Ashburn,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
45.61.134.79,8443,true,0%,HTTPing,487ms,未测速,2602:fa59:3:388::1,IPv6,45.61.134.79,DFW,US,North America,Dallas,AS14956,RouterHosting LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
158.51.124.62,443,true,0%,HTTPing,488ms,未测速,2606:65c0:10:253:9c67:db14:c951:e701,IPv6,158.51.124.62,DFW,US,North America,Dallas,AS399804,Hostodo,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
44.32.235.12,443,true,0%,HTTPing,488ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,44.32.235.12,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.140,2053,true,0%,HTTPing,488ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.140,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.4,443,true,0%,HTTPing,488ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.4,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.215,2053,true,0%,HTTPing,488ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.215,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.98,2053,true,0%,HTTPing,489ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.98,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
185.92.182.237,2053,true,0%,HTTPing,489ms,未测速,185.92.182.237,IPv4,185.92.182.237,MCI,US,North America,Kansas City,AS56971,Cgi Global Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
137.184.216.171,443,true,0%,HTTPing,489ms,未测速,2604:a880:400:d1:0:4:86f4:2001,IPv6,137.184.216.171,EWR,US,North America,Newark,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
103.54.57.172,2053,true,0%,HTTPing,489ms,未测速,103.54.57.172,IPv4,103.54.57.172,IAD,US,North America,Ashburn,AS36007,"Kamatera, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
158.94.173.131,443,true,0%,HTTPing,489ms,未测速,2001:df2:c740:400::8efc:acd6,IPv6,158.94.173.131,MCI,US,North America,Kansas City,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
5.161.156.249,2096,true,0%,HTTPing,490ms,未测速,2a01:4ff:f0:10c0::1,IPv6,5.161.156.249,IAD,US,North America,Ashburn,AS213230,Hetzner Online GmbH,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
104.168.125.179,443,true,0%,HTTPing,490ms,未测速,104.168.125.179,IPv4,104.168.125.179,ORD,US,North America,Chicago,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.219.72,2053,true,0%,HTTPing,490ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.72,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
129.146.94.18,443,true,0%,HTTPing,491ms,未测速,2603:c020:1d:6800:0:8b7e:4e0:f6ea,IPv6,129.146.94.18,SJC,US,North America,San Jose,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.184,2053,true,0%,HTTPing,491ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.184,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
163.47.133.115,443,true,0%,HTTPing,491ms,未测速,2607:f130:0:16c:216:3eff:fe19:663,IPv6,163.47.133.115,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
45.39.230.37,2053,true,0%,HTTPing,491ms,未测速,45.39.230.37,IPv4,45.39.230.37,MCI,US,North America,Kansas City,AS211273,Cloud Software - FZCO,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
45.77.122.187,443,true,0%,HTTPing,491ms,未测速,2001:19f0:6000:378f:5400:6ff:fe7d:1747,IPv6,45.77.122.187,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
45.61.149.204,443,true,0%,HTTPing,491ms,未测速,2602:fa59:3:1d2::1,IPv6,45.61.149.204,DFW,US,North America,Dallas,AS14956,RouterHosting LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
3.18.133.72,443,true,0%,HTTPing,491ms,未测速,2600:1f16:d85:e800:f0f5:8e11:8669:dd3c,IPv6,3.18.133.72,CMH,US,North America,Columbus,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
137.220.37.145,443,true,0%,HTTPing,491ms,未测速,2001:19f0:8000:1601:5400:6ff:fe67:1095,IPv6,137.220.37.145,SEA,US,North America,Seattle,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
44.32.235.10,443,true,0%,HTTPing,491ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,44.32.235.10,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
103.11.76.196,443,true,0%,HTTPing,491ms,未测速,2607:f130:0:14f::94dc:16fa,IPv6,103.11.76.196,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
64.112.42.110,443,true,0%,HTTPing,492ms,未测速,2607:f130:0:151:216:3eff:fe95:ab3b,IPv6,64.112.42.110,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
149.28.227.79,443,true,0%,HTTPing,492ms,未测速,2001:19f0:4000:14d1:5400:6ff:fe50:6e8c,IPv6,149.28.227.79,EWR,US,North America,Newark,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.92,2053,true,0%,HTTPing,492ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.92,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
45.76.79.239,443,true,0%,HTTPing,492ms,未测速,2001:19f0:6001:44c3:5400:6ff:fe13:b6bc,IPv6,45.76.79.239,LAS,US,North America,Las Vegas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
203.88.117.27,443,true,0%,HTTPing,493ms,未测速,2607:f130:0:14c:216:3eff:feca:e143,IPv6,203.88.117.27,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
152.70.194.234,8443,true,0%,HTTPing,493ms,未测速,2603:c020:401c:a01:0:5435:52a4:c4f6,IPv6,152.70.194.234,IAD,US,North America,Ashburn,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
34.238.52.219,443,true,0%,HTTPing,493ms,未测速,2600:1f18:6546:c900:e9d0:eac:bd44:8645,IPv6,34.238.52.219,IAD,US,North America,Ashburn,AS14618,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
66.42.97.131,443,true,0%,HTTPing,493ms,未测速,2001:19f0:6001:4f84:5400:6ff:fe4a:432b,IPv6,66.42.97.131,DFW,US,North America,Dallas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
162.83.155.58,443,true,0%,HTTPing,494ms,未测速,2600:4040:9474:2200::1e9e,IPv6,162.83.155.58,EWR,US,North America,Newark,AS701,Verizon Business,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.66,2053,true,0%,HTTPing,495ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.66,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
66.154.124.135,443,true,0%,HTTPing,495ms,未测速,2607:f130:e080:1:216:3eff:fe06:5bb7,IPv6,66.154.124.135,IAD,US,North America,Ashburn,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
38.46.216.38,443,true,0%,HTTPing,495ms,未测速,38.46.216.38,IPv4,38.46.216.38,DEN,US,North America,Denver,AS397032,SPARKED HOST LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
